Chat,Time,ID,Text
20,103417255.9,Edgwired,that
20,103417272.3,Edgwired,and this is the last winter i want to see for quite some time
20,103417284.4,Not,miami would be a good choice then
20,103417301.5,Not,you just have to start loving very bright colors
20,103417305.5,Edgwired,HEH
20,103417313.8,Not,is there a grad school down there worth going to?
20,103417321.1,Edgwired,"oh, i don't know'"
20,103417331.5,Edgwired,i'm thinking i wont actually be in grad school until 2005'
20,103417349.1,Not,yeah......i know where your coming from.
20,103417369.8,Not,thats seems to be the best possible timeline for me as well
20,103417384.5,Edgwired,have you picked out any choices yet?
20,103417400.1,Not,no i am honestly not real sure what a want to do.
20,103417426.1,Not,i have been thinking about dentistry lately......and all that stuff really depends on the test scores
20,103417437.4,Edgwired,dentist!
20,103417443.2,Edgwired,i need a damned dentist
20,103417445.2,Not,its a good life.
20,103417446.5,Edgwired,you've got me blessing'
20,103417473.4,Not,"work about 30 hours a week..........get paid about 200,000 a year.....own your own business"
20,103417478.8,Edgwired,shit
20,103417481.7,Not,there are a lot of up sides
20,103417486.1,Edgwired,heh
20,103417490.7,Edgwired,plus all the perscription cocaine
20,103417526.7,Not,"my dentist works mon-thr. makes about 250, and only works about 160 days total a year"
20,103417540.1,Edgwired,how in the hell does that work out
20,103417544.2,Not,he does what ever the fuck he wants to......pretty sweet deal
20,103417561.5,Not,he takes month long vacations
20,103417580.8,Edgwired,"yeah, seems like my pediatric dentist was a little bit of a playboy"
20,103417583.6,Not,not much insurance problems to deal with and absolutely no call
20,103417600.8,Edgwired,hmmmm
20,103417608.3,Edgwired,and you could deal with people's teeth?'
20,103417629.2,Not,"if i am willing to be a doctor, i could definitly be a dentist"
20,103417634.9,Edgwired,TRUE
20,103417648.5,Not,"its essentially a medical specialty, with a lot less school"
20,103417661.1,Edgwired,LESS school
20,103417664.4,Edgwired,sold
20,103417666.7,Edgwired,sign me up
20,103417679.7,Not,"no, residency. only 4 years grad program"
20,103417719,Not,yeah thats what i said.....so i am weighing the options right now.....this summer i am going to have to get back into a hospital to see if thats what i really want to be doing
20,103417741.9,Not,"when my time frees up, it'll be easier to make that decision'"
20,103417753.2,Edgwired,you think you'll stick around k-town?'
20,103417784.9,Not,"i was trying to convince noah to go to school with me, so that we could open a practice....i'm not sure he''s up for it'"
20,103417791.1,Edgwired,ha
20,103417794.5,Edgwired,his ass is diving all day
20,103417798.3,Edgwired,i think he'll be ok'
20,103417805.9,Not,"yeah, pretty sweet life"
20,103417810.6,Edgwired,like
20,103417814,Edgwired,Noah retired already
20,103417838.9,Not,yeah....he's a step ahead of all of us'
20,103417853.6,Edgwired,only until i start sleeping on his floor
20,103417860.4,Not,for free
20,103417865.8,Edgwired,riiight
20,103417873.4,Edgwired,for beer
20,103417896.7,Not,i'm not sure if k-town is where i want to be.....i really need to get out for alittle bit though'
20,103417908.8,Not,its starting to drive me insane
20,103417913.1,Edgwired,heh
20,103417918.2,Edgwired,LOL
20,103417919.7,Edgwired,sorry
20,103417922.4,Edgwired,but yeah
20,103417929.4,Not,something else to decide when i finish up in four weeks
20,103417948.7,Edgwired,sounds like you need a nice long vacation to think these things over
20,103417954.9,Edgwired,we should go visit him together
20,103417965.9,Edgwired,drag McBroom along with us
20,103417969.9,Not,like i said i would love it.....just have to find some money
20,103417983.1,Not,yeah that would be tons of fun
20,103417990.3,Edgwired,we'll make him drive'
20,103417994.2,Edgwired,i'll pay for gas'
20,103418001.5,Not,done...sign me up
20,103418013.4,Not,have you talked with scott lately?
20,103418028.2,Edgwired,"no, and he doesn't know that i''ve been thinking about visiting him either'"
20,103418037.5,Edgwired,him and Jenny are also on my list
20,103418058.1,Not,"yeah, me too i haven't been to DC since he started school'"
20,103418067.1,Not,can you believe he's almost finished'
20,103418072.5,Edgwired,um
20,103418073.1,Edgwired,NO
20,103418075.6,Not,i wonder what his plans are?
20,103418079.2,Edgwired,seeing as how i haven't even started'
20,103418082.1,Edgwired,last i heard
20,103418091.1,Edgwired,he was spending SB looking for a yob
20,103418109.7,Not,i need to catch up with him
20,103418122.8,Edgwired,yup
20,103418127.3,Edgwired,what about charles?
20,103418132.2,Edgwired,he's back in business?'
20,103418148.6,Not,he's still waiting around......doing fine though'
20,103418163,Not,yeah.....he still has his job
20,103418172.9,Edgwired,good deal
20,103418177.3,Edgwired,did you get to hand out with Patrick?
20,103418196.4,Not,yeah i saw him and his girl a couple of times.
20,103418212,Not,he seemed to be alright.....his girlfriend is really nice
20,103418236.4,Not,she is kinda crazy
20,103418244.3,Edgwired,crazy how?
20,103418248.5,Not,fun crazy not crazy crazy
20,103418262.2,Edgwired,can she throw down??
20,103418270.6,Not,owe yeah
20,103418289,Not,pat met her at his local bar.....she was the bartender
20,103418296.2,Edgwired,oh haha
20,103418305.8,Not,he seems to really like japan
20,103418318.4,Not,it was good to see him.....it had been a while
20,103418323.9,Edgwired,no kidding
20,103418327.3,Edgwired,i'd love to still go'
20,103418329,Edgwired,but
20,103418332.8,Edgwired,the interview that i had
20,103418338.6,Edgwired,or at least one of them
20,103418349.5,Edgwired,was basically them trying to convince us why we should NOT go
20,103418354.2,Edgwired,and it worked
20,103418361,Not,thats strange....why?
20,103418368.1,Edgwired,well the one company was like
20,103418418.1,Edgwired,"""this isn't an exchange program.. this is like any other job that just happens to be in Japan.. you''re not going to get to travel and the people in Japan aren''t going to ever totally accept you.""'"
20,103418427.5,Edgwired,and the one patrick works for
20,103418431,Edgwired,was completely the opposite
20,103418453.6,Not,damn that sucks.....not very marketing
20,103418472.5,Edgwired,i guess they get enough people who want to go that they can be like that
20,103418490.7,Not,well i guess it was a good decision then.
20,103418493.3,Edgwired,but on the way home from my trip i just decided that i wasn't going to fuck up something that i''m really enjoying'
20,103418499.7,Not,how long is the commitment?
20,103418503.8,Edgwired,1 year
20,103418505.3,Edgwired,renewable
20,103418521.7,Not,yeah....i guess its no joke
20,103418538.5,Not,i think its a good call
20,103418546.6,Edgwired,yo
20,103418549.7,Edgwired,next month
20,103418553.5,Edgwired,i will have been doing this for a year
20,103418557,Edgwired,and after that
20,103418563,Edgwired,i'm asking for a damned raise'
20,103418570.3,Not,also a good call
20,103418584.1,Not,i can't beleive its been a month thats pretty crazy'
20,103418626.5,Not,"tone, amanda and i are going to get some food......make sure you call me when your in town, we can go to the lake"
20,103418636.1,Edgwired,sounds good
20,103418641.1,Not,good to talk to you
20,103418641.8,Edgwired,enjoy yourselves
20,103418645.5,Edgwired,tell the missus i says hey
20,103418652,Edgwired,always a pleasure
20,103418654.7,Not,will do....she's reading'
20,103418664.4,Not,see ya buddy
20,103418669.4,Edgwired,tell her Salmun Rushdie has ruined my life
20,103418671,Edgwired,laters
20,103418677.8,Not,alright
21,106185547.8,Not,muhhuhuuauauauahahahahahah
21,106185554,Edgwired,LOL
21,106185555.3,Not,:D
21,106185556.8,Edgwired,right?
21,106185567.4,Not,yeah im officially a dork now
21,106185571.9,Edgwired,"careful, they follow you to bed"
21,106185576.2,Not,hahahahaha
21,106185585.8,Not,my girlfriend is gonna get jealous
21,106185603.2,Edgwired,"LOL, yeah, it does things she won't'"
21,106185619.1,Not,HAHAHAHA
21,106185681.1,Not,ahhhh wireless is good
21,106185686.4,Edgwired,right?
21,106185707.9,Not,ill have to see if my kodak cam will work with this thing so i can do video chat
21,106185721.6,Edgwired,it's firewire?'
21,106185728.1,Not,usb
21,106185734.6,Edgwired,should be ok
21,106185739.6,Edgwired,if it works in iMovie
21,106185743,Edgwired,iChat will pick it up
21,106185743.8,Edgwired,auto
21,106185747.9,Not,yeah havent tried it yet
21,106185754.1,Edgwired,my dv cam works
21,106185764.6,Edgwired,by the by
21,106185766.4,Not,any dv cam should
21,106185770.1,Edgwired,how did you get PENN of all places to get you one?
21,106185816.4,Not,well i work there full time as a senior it specialist
21,106185829,Not,i had a dell inspiron 8000 that was handed down
21,106185836.4,Not,laptop comes with the postition
21,106185845.1,Not,the dell was dead and out of warranty... sooo
21,106185853,Not,actually the delll was 4800 new
21,106185860,Edgwired,shiT
21,106185864.4,Not,this was 3100 with penn discount
21,106185894,Edgwired,you work for SAS right?
21,106185901.5,Edgwired,they seem so prejudicial against
21,106185903.9,Edgwired,in the literature
21,106185906.7,Not,oh yeah
21,106185910.4,Not,definitely
21,106185914,Not,sas is fuct up
21,106185919.6,Not,but i run things so its cool
21,106185928,Not,i also run some servers in engineering
21,106185938.5,Not,and classrooms throughout the university
21,106185947.7,Not,i been there 5 years so i somewhat have respect
21,106185965.7,Edgwired,much respect
21,106185976.6,Edgwired,i bought the G3s that the President's Center used'
21,106185979.2,Edgwired,many years ago
21,106185988.1,Edgwired,i assume they've replaced them since then'
21,106186004.2,Edgwired,hopefully with Macs
21,106186014.3,Edgwired,funny that the President uses them and no one else
21,106186018.6,Not,actually
21,106186030.1,Not,i just went for a job as head it support dude for the pres office
21,106186033.1,Not,i didnt get it tho
21,106186042.5,Not,"but in any case, they are a pc shop now"
21,106186046.6,Edgwired,damn
21,106186049.5,Not,they needed pcs for certain apps
21,106186060.8,Not,i told them about ms terminal server and they had no clue
21,106186070.3,Not,i said that they coulda kept the macs
21,106186089.3,Not,i showed up their current tech person... probably why they didnt hire me :-/
21,106186093.6,Edgwired,ha
21,106186098.8,Edgwired,that wouldn't surprise me in the LEAST'
21,106186123.1,Edgwired,fuck em
21,106186135.1,Edgwired,they'll just miss all the fun'
21,106186143.4,Edgwired,i wouldn't go back if you gave me on'
21,106186143.9,Edgwired,e
21,106186145.3,Not,yup.... their loss
21,106186187.2,Edgwired,can you put what you want on it or does it have to be legit?
21,106186197.4,Not,i can put whatever i want
21,106186207.4,Not,as long as i dont get investigated for some shit LOL
21,106186213.3,Edgwired,HA
21,106186224.3,Edgwired,just fix it yerself
21,106186227.6,Not,"its basically mine to use whenever and wherever, but the university owns it"
21,106186237.9,Edgwired,that's dope'
21,106186240.5,Not,so when i leave... they could opt to do it
21,106186243,Edgwired,i wish the U had paid for mine
21,106186250.1,Edgwired,anyways
21,106186250.4,Not,hahahah
21,106186254.3,Not,hey i gotta run
21,106186255.3,Edgwired,if you need anything for it
21,106186256.6,Not,ill chat later
21,106186257.8,Edgwired,lemme know
21,106186259.2,Edgwired,k
21,106186260.3,Edgwired,laters
21,106186262.2,Not,excellent i will
21,106186263.8,Not,thanks mang
21,106186265.7,Edgwired,np
22,105050361.8,Edgwired,what's up'
23,105075327.4,Not,HEY
23,105075331.5,Not,What's up?'
23,105075332.9,Edgwired,what's up'
23,105075335.6,Edgwired,not much
23,105075340.1,Edgwired,at a friends house in south philly
23,105075359.6,Not,I just yelled at twenty kids who were at my front door and I told them to leave.
23,105075366.5,Edgwired,awww
23,105075372.3,Edgwired,they were throwing a party on your doorstep?
23,105075378.9,Not,yes it was obnoxious
23,105075390.7,Not,freshman art fags
23,105075396.7,Not,I'm a CCP Freshman'
23,105075404.3,Not,I don't need there art fag bullshit'
23,105075409.8,Edgwired,i'm an art fag'
23,105075414.3,Not,I have enough drama in my life and I'm moving again.'
23,105075421.3,Edgwired,moving?
23,105075433.1,Not,The girl who's room I am going to be moving into is getting her stuff out in a truck tomorrow.'
23,105075448.6,Edgwired,whoa
23,105075451,Not,It's two blocks from here'
23,105075455.5,Not,":-,)"
23,105075463.7,Edgwired,are you pleased to be moving?
24,105318176.2,Not,hey
24,105318183.6,Edgwired,hi
24,105318187.9,Not,whats up
24,105318204.1,Edgwired,got back today from a fashion show
24,105318208.4,Edgwired,recovering
24,105318211.9,Edgwired,what's up with you?'
24,105318230.4,Not,nothing at all
24,105318250.3,Edgwired,did you move?
24,105318362.4,Not,not yet
24,105318365.5,Not,i forget who this is
24,105318416.1,Not,hello
24,105318424.2,Edgwired,yo
24,105318439.6,Not,yo?
24,105318443.7,Edgwired,yup
24,105318446,Not,"im, john and you are"
24,105318449.7,Edgwired,michael
24,105318454.6,Not,micheal from?
24,105318459.5,Not,gay.com?
24,105318462.3,Edgwired,yes
24,105318474.6,Not,okay
24,105318478.6,Not,you live around here?
24,105318482.4,Edgwired,yup
24,105318485.4,Edgwired,woodbury
24,105318491.3,Not,where the hell is that
24,105318497.3,Edgwired,20 min south of cc
24,105318503.8,Not,hmm
25,105479025.6,Not,hey
25,105479034.2,Edgwired,hi
25,105479040,Not,whats up you in phllly?
25,105479050.1,Edgwired,"no, home in the burbs"
25,105479056.6,Edgwired,what's up with yo'
25,105479065.3,Not,not much
25,105479071.3,Not,lloking for someone to hang with
25,105479102,Edgwired,"wish i could chief, caught up with work today"
25,105479126.8,Not,ok
26,106171832.5,Not,hi
26,106171838.7,Edgwired,hi
26,106171842.9,Not,who is this
26,106171851.2,Not,"i hate adding new people, but forgeting who they are"
26,106171856,Edgwired,Michael
26,106172047.9,Not,hi michael from where?
26,106172053.6,Edgwired,woodbury
26,106172060.2,Not,whats that?
26,106172074.5,Edgwired,it's a surburb of philly'
26,106172107.2,Not,oh okauy
26,106172114.6,Not,are you on gay.com?
26,106172121.7,Edgwired,yup
26,106172125.1,Not,do you have pics?
26,106172128.5,Edgwired,yup
26,106172147.8,Edgwired,http://www.neocyde.net/smile_small.jpg
26,106172198.6,Not,cute
26,106172212.6,Edgwired,tx
26,106172217.7,Not,sure
26,106172225.6,Not,now i wanna see your naked butt
26,106172230,Edgwired,ha
26,106172233.7,Edgwired,you'll have to see it in person'
26,106172238,Not,":-,)"
27,101317050.9,Edgwired,Anna Bond
27,101317060.1,Not,Yes
27,101317065.4,Edgwired,did sue make it in today?
27,101317095.3,Not,Her light in on in her office.
27,101317101.4,Edgwired,ok thanks!
28,101317220.6,Not,She is in admissions until 12 noon. She has a very busy schedule today. Try to see her at noon.
